run,type,module,name,attrname,attrvalue,value
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-18-20260518-02:57:32-2852,config,,,**.vector-recording,false,
General-18-20260518-02:57:32-2852,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-18-20260518-02:57:32-2852,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-18-20260518-02:57:32-2852,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-18-20260518-02:57:32-2852,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-18-20260518-02:57:32-2852,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-18-20260518-02:57:32-2852,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-19-20260518-03:01:23-2858,runattr,,,configname,General,
General-19-20260518-03:01:23-2858,runattr,,,datetime,20260518-03:01:23,
General-19-20260518-03:01:23-2858,runattr,,,datetimef,20260518-030123,
General-19-20260518-03:01:23-2858,runattr,,,experiment,General,
General-19-20260518-03:01:23-2858,runattr,,,inifile,n100-gw1.ini,
General-19-20260518-03:01:23-2858,runattr,,,iterationvars,"$0=""avg""",
General-19-20260518-03:01:23-2858,runattr,,,iterationvarsd,avg,
General-19-20260518-03:01:23-2858,runattr,,,iterationvarsf,avg-,
General-19-20260518-03:01:23-2858,runattr,,,measurement,"$0=""avg""",
General-19-20260518-03:01:23-2858,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-19-20260518-03:01:23-2858,runattr,,,processid,2858,
General-19-20260518-03:01:23-2858,runattr,,,repetition,19,
General-19-20260518-03:01:23-2858,runattr,,,replication,#19,
General-19-20260518-03:01:23-2858,runattr,,,resultdir,results,
General-19-20260518-03:01:23-2858,runattr,,,runnumber,19,
General-19-20260518-03:01:23-2858,runattr,,,seedset,19,
General-19-20260518-03:01:23-2858,config,,,image-path,../../../inet4.4/images,
General-19-20260518-03:01:23-2858,config,,,network,flora.simulations.LoRaNetworkTest,
General-19-20260518-03:01:23-2858,config,,,output-vector-file,../results/n100-gw1-s19.ini.vec,
General-19-20260518-03:01:23-2858,config,,,**.maxTransmissionDuration,4s,
General-19-20260518-03:01:23-2858,config,,,**.energyDetection,-110dBm,
General-19-20260518-03:01:23-2858,config,,,**.vector-recording,true,
General-19-20260518-03:01:23-2858,config,,,rng-class,cMersenneTwister,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[*].numUdpApps,1,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-19-20260518-03:01:23-2858,config,,,**.networkServer.numApps,1,
General-19-20260518-03:01:23-2858,config,,,**.networkServer.**.evaluateADRinServer,true,
General-19-20260518-03:01:23-2858,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-19-20260518-03:01:23-2858,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-19-20260518-03:01:23-2858,config,,,**.networkServer.app[0].destPort,2000,
General-19-20260518-03:01:23-2858,config,,,**.networkServer.app[0].localPort,1000,
General-19-20260518-03:01:23-2858,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-19-20260518-03:01:23-2858,config,,,**.numberOfPacketsToSend,0,
General-19-20260518-03:01:23-2858,config,,,sim-time-limit,3d,
General-19-20260518-03:01:23-2858,config,,,warmup-period,2h,
General-19-20260518-03:01:23-2858,config,,,simtime-resolution,-11,
General-19-20260518-03:01:23-2858,config,,,repeat,20,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-19-20260518-03:01:23-2858,config,,,**.alohaChannelModel,false,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].numApps,1,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-19-20260518-03:01:23-2858,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-19-20260518-03:01:23-2858,config,,,**.sigma,3.57,
General-19-20260518-03:01:23-2858,config,,,**.constraintAreaMinX,0m,
General-19-20260518-03:01:23-2858,config,,,**.constraintAreaMinY,0m,
General-19-20260518-03:01:23-2858,config,,,**.constraintAreaMinZ,0m,
General-19-20260518-03:01:23-2858,config,,,**.constraintAreaMaxZ,0m,
General-19-20260518-03:01:23-2858,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-19-20260518-03:01:23-2858,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-19-20260518-03:01:23-2858,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-19-20260518-03:01:23-2858,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-19-20260518-03:01:23-2858,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-19-20260518-03:01:23-2858,config,,,**.minInterferenceTime,0s,
General-19-20260518-03:01:23-2858,config,,,**.displayAddresses,false,
General-19-20260518-03:01:23-2858,config,,,**.numberOfNodes,6,
General-19-20260518-03:01:23-2858,config,,,**.numberOfGateways,1,
General-19-20260518-03:01:23-2858,config,,,**.constraintAreaMaxX,2376.0m,
General-19-20260518-03:01:23-2858,config,,,**.constraintAreaMaxY,1090.0m,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[0].**.initialX,544.00m,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[0].**.initialY,544.00m,
General-19-20260518-03:01:23-2858,config,,,output-scalar-file,../results/n100-gw1-s19.ini.sca,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-19-20260518-03:01:23-2858,config,,,**.vector-recording,false,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-19-20260518-03:01:23-2858,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-19-20260518-03:01:23-2858,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-19-20260518-03:01:23-2858,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-19-20260518-03:01:23-2858,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-8-20260518-02:18:37-2774,runattr,,,configname,General,
General-8-20260518-02:18:37-2774,runattr,,,datetime,20260518-02:18:37,
General-8-20260518-02:18:37-2774,runattr,,,datetimef,20260518-021837,
General-8-20260518-02:18:37-2774,runattr,,,experiment,General,
General-8-20260518-02:18:37-2774,runattr,,,inifile,n100-gw1.ini,
General-8-20260518-02:18:37-2774,runattr,,,iterationvars,"$0=""avg""",
General-8-20260518-02:18:37-2774,runattr,,,iterationvarsd,avg,
General-8-20260518-02:18:37-2774,runattr,,,iterationvarsf,avg-,
General-8-20260518-02:18:37-2774,runattr,,,measurement,"$0=""avg""",
General-8-20260518-02:18:37-2774,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-8-20260518-02:18:37-2774,runattr,,,processid,2774,
General-8-20260518-02:18:37-2774,runattr,,,repetition,8,
General-8-20260518-02:18:37-2774,runattr,,,replication,#8,
General-8-20260518-02:18:37-2774,runattr,,,resultdir,results,
General-8-20260518-02:18:37-2774,runattr,,,runnumber,8,
General-8-20260518-02:18:37-2774,runattr,,,seedset,8,
General-8-20260518-02:18:37-2774,config,,,image-path,../../../inet4.4/images,
General-8-20260518-02:18:37-2774,config,,,network,flora.simulations.LoRaNetworkTest,
General-8-20260518-02:18:37-2774,config,,,output-vector-file,../results/n100-gw1-s8.ini.vec,
General-8-20260518-02:18:37-2774,config,,,**.maxTransmissionDuration,4s,
General-8-20260518-02:18:37-2774,config,,,**.energyDetection,-110dBm,
General-8-20260518-02:18:37-2774,config,,,**.vector-recording,true,
General-8-20260518-02:18:37-2774,config,,,rng-class,cMersenneTwister,
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[*].numUdpApps,1,
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-8-20260518-02:18:37-2774,config,,,**.networkServer.numApps,1,
General-8-20260518-02:18:37-2774,config,,,**.networkServer.**.evaluateADRinServer,true,
General-8-20260518-02:18:37-2774,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-8-20260518-02:18:37-2774,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-8-20260518-02:18:37-2774,config,,,**.networkServer.app[0].destPort,2000,
General-8-20260518-02:18:37-2774,config,,,**.networkServer.app[0].localPort,1000,
General-8-20260518-02:18:37-2774,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-8-20260518-02:18:37-2774,config,,,**.numberOfPacketsToSend,0,
General-8-20260518-02:18:37-2774,config,,,sim-time-limit,3d,
General-8-20260518-02:18:37-2774,config,,,warmup-period,2h,
General-8-20260518-02:18:37-2774,config,,,simtime-resolution,-11,
General-8-20260518-02:18:37-2774,config,,,repeat,20,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[0].app[0].timeToFirstPacket,12h 50ms,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[0].app[0].timeToNextPacket,1h,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[1].app[0].timeToFirstPacket,"uniform(4h, 5h)",
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[1].app[0].timeToNextPacket,1h,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[2].app[0].timeToFirstPacket,12h,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[3].app[0].timeToFirstPacket,12h 100ms,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[4].app[0].timeToFirstPacket,12h 200ms,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[5].app[0].timeToFirstPacket,12h 300ms,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[{2..5}].app[0].timeToNextPacket,24h,
General-8-20260518-02:18:37-2774,config,,,**.alohaChannelModel,false,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].numApps,1,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-8-20260518-02:18:37-2774,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-8-20260518-02:18:37-2774,config,,,**.sigma,3.57,
General-8-20260518-02:18:37-2774,config,,,**.constraintAreaMinX,0m,
General-8-20260518-02:18:37-2774,config,,,**.constraintAreaMinY,0m,
General-8-20260518-02:18:37-2774,config,,,**.constraintAreaMinZ,0m,
General-8-20260518-02:18:37-2774,config,,,**.constraintAreaMaxZ,0m,
General-8-20260518-02:18:37-2774,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-8-20260518-02:18:37-2774,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-8-20260518-02:18:37-2774,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-8-20260518-02:18:37-2774,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-8-20260518-02:18:37-2774,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-8-20260518-02:18:37-2774,config,,,**.minInterferenceTime,0s,
General-8-20260518-02:18:37-2774,config,,,**.displayAddresses,false,
General-8-20260518-02:18:37-2774,config,,,**.numberOfNodes,6,
General-8-20260518-02:18:37-2774,config,,,**.numberOfGateways,1,
General-8-20260518-02:18:37-2774,config,,,**.constraintAreaMaxX,2376.0m,
General-8-20260518-02:18:37-2774,config,,,**.constraintAreaMaxY,1090.0m,
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[0].**.initialX,544.00m,
General-8-20260518-02:18:37-2774,config,,,**.loRaGW[0].**.initialY,544.00m,
General-8-20260518-02:18:37-2774,config,,,output-scalar-file,../results/n100-gw1-s8.ini.sca,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-8-20260518-02:18:37-2774,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
